park,year,latitude,longitude,water,wetland,shrub,dshrub,dec,mixed,spruce,baresnow,AMPI,AMRO,ATSP,DEJU,FOSP,GCSP,HETH,OCWA,ROPT,SAVS,WCSP,WIPT,WISN,WIWA,YRWA
KATM,2005,58.55618745,-156.1811082,0.02866242,0.0,0.656050955,0.27388535,0.0,0.025477707,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
KATM,2005,58.55899933,-156.1740349,0.0,0.0,0.732484076,0.267515924,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.55950073,-154.599449,0.0,0.0,0.829113924,0.148734177,0.0,0.0,0.0,0.022151899,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
KATM,2005,58.5608265,-156.165426,0.037974684,0.0,0.848101266,0.113924051,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
KATM,2005,58.56126672,-156.1561449,0.0,0.0,0.848101266,0.151898734,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0
KATM,2005,58.56163602,-154.5776159,0.0,0.0,0.364516129,0.438709677,0.0,0.0,0.0,0.196774194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.5621319,-154.547143,0.0,0.0,0.112179487,0.887820513,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.56332313,-154.569565,0.0,0.0,0.463258786,0.466453674,0.0,0.0,0.0,0.07028754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.56409678,-154.5611174,0.0,0.0,0.376205788,0.620578778,0.0,0.0,0.0,0.003215434,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
KATM,2005,58.56410558,-156.1489646,0.0,0.0,0.887820513,0.08974359,0.003205128,0.0,0.019230769,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.56479424,-154.6015785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
KATM,2005,58.56580862,-154.5517833,0.0,0.0,0.108280255,0.515923567,0.0,0.0,0.0,0.375796178,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
KATM,2005,58.56615898,-156.1410575,0.0,0.0,0.82428115,0.0,0.150159744,0.0,0.025559105,0.0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
KATM,2005,58.56895594,-154.6051112,0.0,0.0,0.993630573,0.0,0.006369427,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
KATM,2005,58.57344529,-154.6066462,0.0,0.0,0.93968254,0.0,0.06031746,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
KATM,2005,58.57798191,-154.6075967,0.0,0.0,0.911392405,0.0,0.088607595,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0
KATM,2005,58.58110274,-154.6138382,0.0,0.0,0.647435897,0.0,0.352564103,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.58158529,-154.6225904,0.0,0.0,0.680379747,0.0,0.319620253,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.58298833,-154.6310286,0.0,0.0,0.883280757,0.0,0.116719243,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
KATM,2005,58.58518481,-154.6458013,0.0,0.0,0.935691318,0.0,0.064308682,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.58635778,-154.6374772,0.0,0.0,0.632911392,0.0,0.367088608,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
KATM,2005,58.58723243,-154.6278608,0.0,0.0,0.42721519,0.0,0.57278481,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.59049005,-154.6414533,0.0,0.0,0.332268371,0.172523962,0.357827476,0.0,0.0,0.137380192,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
KATM,2005,58.61372352,-155.0017155,0.0,0.0,0.528846154,0.044871795,0.426282051,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.61515582,-155.0099123,0.0,0.0,0.844444444,0.133333333,0.015873016,0.0,0.0,0.006349206,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
KATM,2005,58.61680269,-155.0178892,0.0,0.0,0.714285714,0.285714286,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.61851931,-155.0258017,0.0,0.0,0.848101266,0.003164557,0.14556962,0.0,0.003164557,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
KATM,2005,58.61990869,-155.0340469,0.044585987,0.0,0.156050955,0.0,0.76433121,0.015923567,0.01910828,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
KATM,2005,58.62159848,-155.0419433,0.123809524,0.0,0.171428571,0.0,0.695238095,0.0,0.00952381,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
KATM,2005,58.62452745,-155.0489707,0.009493671,0.0,0.39556962,0.0,0.594936709,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
KATM,2005,58.62899065,-155.0486488,0.0,0.0,0.256329114,0.0,0.743670886,0.0,0.0,0.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
KATM,2005,58.62992406,-155.0402052,0.0,0.0,0.317610063,0.0,0.682389937,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
KATM,2005,58.63047123,-155.0312949,0.0,0.0,0.784126984,0.085714286,0.13015873,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
KATM,2005,58.6471653,-154.9584354,0.0,0.0,0.126582278,0.873417722,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.64858687,-154.9667127,0.0,0.0,0.0,0.903536977,0.0,0.0,0.0,0.096463023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.65037858,-154.9745716,0.0,0.0,0.0,0.766773163,0.0,0.0,0.0,0.233226837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.68463039,-154.3449981,0.0,0.0,0.003164557,0.243670886,0.0,0.0,0.0,0.753164557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.68870199,-154.3413396,0.0,0.0,0.0,0.734177215,0.0,0.0,0.0,0.265822785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.69282186,-154.337842,0.0,0.0,0.516025641,0.423076923,0.0,0.0,0.0,0.060897436,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
KATM,2005,58.69760156,-154.3528784,0.0,0.0,0.244444444,0.742857143,0.0,0.0,0.0,0.012698413,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
KATM,2005,58.70100377,-155.5288135,0.089456869,0.047923323,0.156549521,0.191693291,0.031948882,0.038338658,0.437699681,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.70139621,-155.5548676,0.009615385,0.057692308,0.022435897,0.0,0.384615385,0.240384615,0.28525641,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
KATM,2005,58.70146595,-155.5375579,0.0,0.0,0.189274448,0.066246057,0.097791798,0.14511041,0.501577287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KATM,2005,58.7014854,-154.3571217,0.0,0.0,0.901587302,0.079365079,0.0,0.0,0.0,0.019047619,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.70179578,-155.5636106,0.0,0.0,0.144694534,0.028938907,0.24437299,0.241157556,0.340836013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
KATM,2005,58.70192838,-155.5462547,0.0,0.0,0.094936709,0.110759494,0.287974684,0.155063291,0.351265823,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KATM,2005,58.701935,-155.5201524,0.152380952,0.003174603,0.00952381,0.117460317,0.057142857,0.101587302,0.501587302,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
KATM,2005,58.7026571,-155.5114879,0.0,0.029032258,0.0,0.041935484,0.148387097,0.287096774,0.483870968,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.70333143,-155.571904,0.0,0.0,0.041139241,0.0,0.205696203,0.503164557,0.25,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
KATM,2005,58.70368422,-155.5030182,0.006389776,0.0,0.015974441,0.0,0.313099042,0.223642173,0.424920128,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.70547652,-154.3610431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.70932281,-154.3653936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
KATM,2005,58.71307254,-154.3703557,0.0,0.0,0.971153846,0.0,0.028846154,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
KATM,2005,58.71709049,-154.3666328,0.0,0.0,0.974683544,0.0,0.025316456,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.7359289,-154.773547,0.0,0.0,0.031746032,0.968253968,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
KATM,2005,58.73795246,-154.7648037,0.0,0.0,0.006349206,0.974603175,0.0,0.0,0.0,0.019047619,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
KATM,2005,58.73820852,-154.7826366,0.0,0.0,0.101587302,0.898412698,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
KATM,2005,58.74121444,-154.758371,0.0,0.0,0.060897436,0.939102564,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KATM,2005,58.74174745,-154.788411,0.0,0.0,0.082278481,0.917721519,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.74645238,-154.7897602,0.0,0.0,0.121405751,0.878594249,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.74828097,-154.7599403,0.0,0.0,0.003164557,0.955696203,0.0,0.0,0.0,0.041139241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.7508963,-154.7917887,0.0,0.0,0.155063291,0.844936709,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.75233731,-154.7315891,0.0,0.0,0.0,0.389776358,0.0,0.0,0.0,0.610223642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.7529735,-154.7578364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.7533511,-154.7747534,0.0,0.0,0.018987342,0.952531646,0.0,0.0,0.0,0.028481013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.75403423,-154.7855145,0.0,0.0,0.302839117,0.678233438,0.0,0.0,0.0,0.018927445,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.76309146,-155.2666407,0.0,0.0,0.015822785,0.949367089,0.0,0.0,0.0,0.034810127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.76433265,-155.1719167,0.0,0.0,0.0,0.657142857,0.0,0.0,0.0,0.342857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.76646099,-155.1796823,0.0,0.0,0.0,0.92721519,0.0,0.0,0.0,0.07278481,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.7677093,-155.2675953,0.0,0.0,0.107936508,0.704761905,0.0,0.0,0.0,0.187301587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.77102762,-155.1790014,0.0,0.0,0.0,0.803797468,0.0,0.0,0.0,0.196202532,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.77188106,-155.2714656,0.0,0.0,0.079113924,0.873417722,0.0,0.0,0.0,0.047468354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.77212045,-155.5533493,0.0,0.0,0.916932907,0.03514377,0.047923323,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
KATM,2005,58.77291941,-154.7325138,0.0,0.0,0.0,0.17721519,0.0,0.0,0.0,0.82278481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.77490056,-155.5463646,0.0,0.044164038,0.886435331,0.069400631,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0
KATM,2005,58.77635381,-155.273375,0.0,0.0,0.03525641,0.926282051,0.0,0.0,0.0,0.038461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.77696142,-155.5386456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0
KATM,2005,58.77987505,-155.5318841,0.0,0.0,0.859872611,0.140127389,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
KATM,2005,58.78336251,-155.5262795,0.0,0.0,0.868167203,0.131832797,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
KATM,2005,58.78978279,-155.2778715,0.0,0.0,0.038216561,0.961783439,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
KATM,2005,58.79437247,-155.2777576,0.0,0.0,0.261980831,0.738019169,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.80772811,-155.2716006,0.258785942,0.089456869,0.015974441,0.635782748,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
KATM,2005,58.80910786,-155.2302,0.0,0.0,0.187301587,0.812698413,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
KATM,2005,58.80948999,-155.2390138,0.0,0.0,0.076433121,0.923566879,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0
KATM,2005,58.80975092,-155.2476551,0.0,0.029032258,0.029032258,0.941935484,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
KATM,2005,58.81041996,-155.2564892,0.0,0.032051282,0.051282051,0.916666667,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
KATM,2005,58.8108725,-155.2653197,0.0,0.073248408,0.085987261,0.840764331,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
KATM,2005,58.81161111,-155.222865,0.0,0.0,0.0,0.984227129,0.0,0.0,0.0,0.015772871,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,58.82040046,-154.5337881,0.044444444,0.0,0.0,0.126984127,0.0,0.0,0.0,0.828571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.85411918,-155.785693,0.0,0.0,0.342948718,0.602564103,0.0,0.0,0.0,0.054487179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,58.85849118,-155.7832254,0.0,0.0,0.638977636,0.361022364,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
KATM,2005,58.86301339,-155.7810796,0.0,0.0,0.75399361,0.223642173,0.022364217,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
KATM,2005,58.86743903,-155.7787676,0.0,0.0,0.797468354,0.034810127,0.107594937,0.0,0.060126582,0.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.87643516,-155.8217205,0.0,0.067307692,0.775641026,0.067307692,0.08974359,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
KATM,2005,58.87995422,-155.8163614,0.0,0.054487179,0.791666667,0.147435897,0.006410256,0.0,0.0,0.0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
KATM,2005,58.88328552,-155.8371968,0.0,0.0,0.408227848,0.591772152,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.8835001,-155.810997,0.0,0.514376997,0.345047923,0.063897764,0.041533546,0.0,0.03514377,0.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
KATM,2005,58.88661683,-155.8430386,0.0,0.0,0.765079365,0.234920635,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.88702452,-155.8056487,0.0,0.1197411,0.449838188,0.1197411,0.0,0.0,0.310679612,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
KATM,2005,58.88992131,-155.8489878,0.0,0.0,0.651757189,0.348242812,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.89147162,-155.8842159,0.0,0.0,0.083333333,0.916666667,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.90479684,-155.7671053,0.03514377,0.060702875,0.111821086,0.060702875,0.003194888,0.054313099,0.674121406,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
KATM,2005,58.90556395,-155.7585169,0.0,0.0,0.149681529,0.101910828,0.047770701,0.060509554,0.605095541,0.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
KATM,2005,58.90640616,-155.7500411,0.0,0.0,0.231746032,0.101587302,0.015873016,0.142857143,0.507936508,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
KATM,2005,58.91013443,-155.7551802,0.0,0.0,0.290734824,0.226837061,0.006389776,0.028753994,0.424920128,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.94390345,-155.0383813,0.0,0.0,0.0,0.768253968,0.0,0.0,0.0,0.231746032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.94406974,-155.0470395,0.0,0.0,0.0,0.814696486,0.0,0.0,0.0,0.185303514,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.94424677,-155.0557835,0.0,0.0,0.003215434,0.961414791,0.0,0.0,0.0,0.035369775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.94965083,-155.7295749,0.0,0.006349206,0.317460317,0.403174603,0.0,0.057142857,0.215873016,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.95372855,-155.7254043,0.0,0.028753994,0.399361022,0.428115016,0.0,0.0,0.143769968,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
KATM,2005,58.95832434,-155.7228155,0.0,0.003154574,0.482649842,0.488958991,0.0,0.0,0.025236593,0.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
KATM,2005,58.96269081,-155.7202057,0.0,0.0,0.364217252,0.265175719,0.0,0.019169329,0.3514377,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,58.96714219,-155.7183385,0.0,0.0,0.300319489,0.370607029,0.0,0.0,0.329073482,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.9716711,-155.7157648,0.0,0.047468354,0.515822785,0.436708861,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.97622985,-155.7140209,0.0,0.012903226,0.448387097,0.358064516,0.0,0.0,0.180645161,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.98017328,-155.7186111,0.056603774,0.025157233,0.358490566,0.273584906,0.018867925,0.01572327,0.251572327,0.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
KATM,2005,58.98290729,-155.7258259,0.0,0.012738854,0.445859873,0.385350318,0.0,0.0,0.156050955,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
KATM,2005,58.98316395,-155.7348744,0.044585987,0.0,0.194267516,0.213375796,0.02866242,0.00955414,0.47133758,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.98553661,-155.7426638,0.003164557,0.025316456,0.363924051,0.155063291,0.088607595,0.037974684,0.300632911,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.98957191,-155.7469921,0.075949367,0.028481013,0.21835443,0.03164557,0.060126582,0.094936709,0.490506329,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.99414114,-155.7461967,0.057142857,0.003174603,0.038095238,0.098412698,0.0,0.142857143,0.66031746,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KATM,2005,58.99868731,-155.7441247,0.0,0.0,0.03164557,0.041139241,0.0,0.015822785,0.911392405,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,59.00299109,-155.7402946,0.0,0.0,0.0,0.015923567,0.0,0.02866242,0.955414013,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,59.01738524,-154.96314,0.0,0.0,0.0,0.900958466,0.0,0.0,0.0,0.099041534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.06923763,-154.9040179,0.0,0.0,0.793650794,0.155555556,0.0,0.0,0.0,0.050793651,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
KATM,2005,59.06959277,-154.8761122,0.022292994,0.0,0.175159236,0.802547771,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.07006064,-154.9127523,0.0,0.0,0.955271566,0.044728435,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
KATM,2005,59.0719335,-154.8966155,0.0,0.0,0.430868167,0.565916399,0.0,0.0,0.0,0.003215434,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
KATM,2005,59.0741376,-154.8751277,0.0,0.0,0.398713826,0.601286174,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.07461059,-154.9205887,0.105095541,0.0,0.894904459,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
KATM,2005,59.07625026,-154.8937826,0.0,0.0,0.805031447,0.194968553,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,59.07768792,-154.8805392,0.0,0.0,0.520766773,0.405750799,0.0,0.0,0.0,0.073482428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.08085737,-154.894868,0.0,0.0,0.908227848,0.022151899,0.069620253,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.08210024,-154.8864068,0.0,0.0,0.803858521,0.067524116,0.025723473,0.0,0.0,0.10289389,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,59.09992184,-155.3078157,0.006349206,0.0,0.073015873,0.920634921,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,59.10432545,-155.3099976,0.03514377,0.204472843,0.150159744,0.581469649,0.0,0.0,0.028753994,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,59.10896466,-155.3112001,0.162420382,0.015923567,0.114649682,0.671974522,0.0,0.0,0.035031847,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.11074976,-155.3451243,0.0,0.0,0.400630915,0.599369085,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,59.11107036,-155.3541162,0.0,0.0,0.188498403,0.811501597,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
KATM,2005,59.11148066,-155.3363316,0.0,0.113924051,0.174050633,0.712025316,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,59.11164369,-155.3183773,0.0,0.0,0.477987421,0.490566038,0.01572327,0.0,0.01572327,0.0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
KATM,2005,59.11172491,-155.362947,0.0,0.0,0.133757962,0.866242038,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
KATM,2005,59.11248045,-155.3722214,0.0,0.0,0.176282051,0.823717949,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
KATM,2005,59.11291162,-155.3810943,0.0,0.0,0.142405063,0.857594937,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KATM,2005,59.11385617,-155.3899693,0.0,0.0,0.335443038,0.664556962,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
KATM,2005,59.11888003,-155.4251833,0.0,0.0,0.163461538,0.836538462,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
KATM,2005,59.12841981,-154.8259461,0.0,0.0,0.0,0.974276527,0.0,0.0,0.0,0.025723473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.13173636,-154.8196452,0.0,0.0,0.0,0.86031746,0.0,0.0,0.0,0.13968254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.13564141,-154.8143635,0.0,0.0,0.025316456,0.405063291,0.0,0.0,0.0,0.569620253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,59.21218336,-155.4283369,0.073248408,0.0,0.468152866,0.375796178,0.0,0.0,0.082802548,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,59.21504796,-155.4349835,0.0,0.0,0.627760252,0.372239748,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
KATM,2005,59.21660364,-155.4034836,0.391025641,0.0,0.272435897,0.336538462,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.2179662,-155.4416407,0.0,0.0,0.303797468,0.696202532,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,59.22085762,-155.4483248,0.053797468,0.0,0.094936709,0.851265823,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,59.22107756,-155.403489,0.06031746,0.0,0.387301587,0.511111111,0.0,0.041269841,0.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
KATM,2005,59.22161937,-155.5232496,0.0,0.0,0.473015873,0.415873016,0.0,0.00952381,0.101587302,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,59.22177494,-155.5146504,0.047923323,0.038338658,0.14057508,0.025559105,0.0,0.092651757,0.654952077,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
